INT_NO,RUE_1,RUE_2,NO_ARRONDISSEMENT,ARRONDISSEMENT,PERMANENT_OU_TEMPORAIRE,LOC_X,LOC_Y,Longitude,Latitude
9036,"Jean-Talon","Villanelle de la",12,"Saint-Léonard","Permanent",298743.524,5049893.156,-73.57762,45.588918
9136,"Belherbe","Langelier",12,"Saint-Léonard","Permanent",297642.2355,5051005.7525,-73.591751,45.598919
9137,"Bombardier","Langelier",12,"Saint-Léonard","Permanent",297484.2325,5051107.7565,-73.593777,45.599835
9139,"Couture","Langelier",12,"Saint-Léonard","Permanent",296950.4185,5051511.535,-73.600627,45.603463
9141,"Blainville de","Langelier",12,"Saint-Léonard","Permanent",298162.769,5050690.177,-73.585074,45.596084
9142,"Langelier","Lotbinière de",12,"Saint-Léonard","Permanent",299235.8915,5050144.606,-73.571313,45.591185
9145,"Langelier","Lavoisier",12,"Saint-Léonard","Permanent",297188.903,5051307.586,-73.597566,45.60163
9146,"Langelier","Léger",11,"Montréal-Nord","Permanent",295315.80675,5053747.843,-73.621625,45.623565
9151,"Langelier","P.-E.-Lamarche",12,"Saint-Léonard","Permanent",297769.0995,5050923.7235,-73.590123,45.598182
9155,"Langelier","Robert",12,"Saint-Léonard","Permanent",297962.049,5050799.092,-73.587648,45.597063
9183,"Shevchenko","Vérendrye de la",16,"LaSalle","Permanent",296211.24,5032240.5695,-73.609765,45.430046
9185,"Lapierre","Vérendrye de la",16,"LaSalle","Permanent",296734.38,5032722.5,-73.603087,45.434389
9271,"Davaar","Manoir",13,"Outremont","Permanent",295359.472,5042149.443,-73.620841,45.5192
9294,"Désy","Maurice-Duplessis",11,"Montréal-Nord","Permanent",295203.582,5052560.93,-73.623041,45.612883
9297,"Lacordaire","Maurice-Duplessis",11,"Montréal-Nord","Permanent",295027.7965,5052431.0155,-73.625292,45.611712
9304,"Maurice-Duplessis","Rolland",11,"Montréal-Nord","Permanent",295516.297,5052790.254,-73.619035,45.614951
9368,"Notre-Dame","Robert-Bourassa Int Ouest",6,"Ville-Marie","Permanent",299990.59,5039788.89,-73.561538,45.498006
9452,"Amiens d'","Pie-IX",11,"Montréal-Nord","Temporaire",294226.683,5049925.9295,-73.635509,45.589159
9454,"Castille de","Pie-IX",11,"Montréal-Nord","Temporaire",294078.104,5050127.0425,-73.637417,45.590966
9455,"Charleroi de","Pie-IX",11,"Montréal-Nord","Temporaire",293931.1455,5050325.024,-73.639305,45.592745
9458,"Larin","Pie-IX",11,"Montréal-Nord","Temporaire",294556.3735,5049480.654,-73.631274,45.585157
9460,"Majeau","Pie-IX",11,"Montréal-Nord","Temporaire",294521.098,5049527.723,-73.631727,45.58558
9461,"Martial","Pie-IX",11,"Montréal-Nord","Permanent",293983.461,5050254.258,-73.638633,45.592109
9462,"Monselet","Pie-IX",11,"Montréal-Nord","Temporaire",294142.7685,5050039.7175,-73.636587,45.590181
9500,"Prieur","Saint-Michel",11,"Montréal-Nord","Permanent",293383.1025,5049063.1465,-73.6463,45.581382
9542,"Provencher","Robert",12,"Saint-Léonard","Permanent",296363.594,5048908.5,-73.608104,45.580033
9675,"Monselet","Saint-Michel",11,"Montréal-Nord","Permanent",293160.7935,5049263.0295,-73.649153,45.583177
9676,"Mont-Joli","Saint-Michel",11,"Montréal-Nord","Permanent",293836.032,5048651.8,-73.640487,45.577688
9684,"Lapierre","Saint-Patrick",16,"LaSalle","Permanent",294312.5255,5033908.4465,-73.634066,45.445029
9824,"Davaar","Van Horne",13,"Outremont","Permanent",295624.5,5041984,-73.617445,45.517715
9825,"Dollard","Van Horne",13,"Outremont","Permanent",295717.514,5042129.552,-73.616257,45.519026
9828,"Hartland","Van Horne",13,"Outremont","Permanent",295484.125,5041760,-73.619238,45.515697
9829,"McEachran","Van Horne",13,"Outremont","Permanent",295670.872,5042054.103,-73.616853,45.518346
9830,"Pratt","Van Horne",13,"Outremont","Permanent",295388.197,5041597.822,-73.620463,45.514236
9831,"Rockland","Van Horne",13,"Outremont","Permanent",295578.688,5041907.5,-73.61803,45.517026
9861,"Desmarchais","Wellington",17,"Verdun","Permanent",299499.3035,5034965.328,-73.567773,45.454598
9862,"Église de l'","Wellington",17,"Verdun","Permanent",299558.719,5035873,-73.567023,45.462766
9864,"Gilberte-Dubé","Wellington",17,"Verdun","Permanent",299802.781,5036797.5,-73.563911,45.471087
9865,"Hickson","Wellington",17,"Verdun","Permanent",299574.844,5036110,-73.566819,45.464899
9872,"Wellington","Willibrord",17,"Verdun","Permanent",299532.938,5035483,-73.567348,45.459256
9876,"5 e Avenue","Wellington",17,"Verdun","Permanent",299511.719,5035130,-73.567616,45.45608
9888,"Vincent-d'Indy","Willowdale",13,"Outremont","Permanent",295931.648,5041213.73,-73.6135,45.510787
9994,"Loire de la","Voie serv. A-40 Est",10,"Anjou","Permanent",300088.313,5052382.009,-73.560409,45.611324
10027,"Bombardier","L-H-Lafontaine (dir.Sud)",10,"Anjou","Permanent",298441.47,5052322,-73.581523,45.610771
10033,"Larrey","L-H-Lafontaine dir. Sud",10,"Anjou","Permanent",297924.9945,5052600.0625,-73.588149,45.613268
10039,"L-H-Lafontaine (dir.Sud)","Roseraies des",10,"Anjou","Permanent",300929.6,5050802,-73.54961,45.597112
10045,"Albert-Hudon","Léger",11,"Montréal-Nord","Permanent",295496.014,5053880.5905,-73.619316,45.624762
10100,"Place d'Accueil","Saint-Antoine",15,"Lachine","Permanent",289908,5033334,-73.690353,45.43978
10194,"90 e Avenue","Airlie",16,"LaSalle","Permanent",293722.6445,5031467.9525,-73.641552,45.423059
10271,"Alexis-Nihon","Côte-Vertu",14,"Saint-Laurent","Permanent",289752.19,5040740.49,-73.692572,45.506423
10275,"Alexis-Nihon","Église",14,"Saint-Laurent","Permanent",290081.56,5040447.54,-73.688348,45.503794
10288,"Alexis-Nihon","Thimens",14,"Saint-Laurent","Permanent",289368.51275,5041082.4445,-73.697492,45.509492
10295,"Alfred","Charleroi de",11,"Montréal-Nord","Permanent",295084.563,5051159.5,-73.624539,45.600271
10437,"Amiens d'","Armand-Lavergne",11,"Montréal-Nord","Permanent",294599.281,5050208,-73.630739,45.591703
10450,"Amiens d'","Industriel",11,"Montréal-Nord","Permanent",295513.25,5050850.5,-73.619038,45.597497
10453,"Amiens d'","Pelletier",11,"Montréal-Nord","Permanent",294498.063,5050131,-73.632035,45.591008
10475,"Amos d'","Lacordaire",11,"Montréal-Nord","Permanent",295530.8915,5051753.3605,-73.618829,45.605621
10596,"Antoine-Faucon","Saint-Charles",18,"Pierrefonds - Roxboro","Permanent",276147.66,5035666.5,-73.866374,45.46034
10738,"Arthur-Péloquin","Viau",12,"Saint-Léonard","Permanent",296846.82,5048896.4915,-73.601912,45.579931
10971,"Bannantyne","Woodland",17,"Verdun","Permanent",298806.469,5034754,-73.576628,45.45269
11010,"Barré","Côte-Vertu",14,"Saint-Laurent","Permanent",291069.8815,5042201.383,-73.67575,45.519596
11164,"Beaudet","Marcel-Laurin",14,"Saint-Laurent","Permanent",290568.6115,5040734.3895,-73.682124,45.506385
11176,"Beaulac","Côte-Vertu",14,"Saint-Laurent","Permanent",288683.9025,5039543.696,-73.706203,45.49563
11179,"Beaulac","Thimens",14,"Saint-Laurent","Permanent",288309.3545,5039884.313,-73.711007,45.498686
11251,"Bédard / Hardy","Dollard",16,"LaSalle","Permanent",294037.006,5032579.58,-73.637559,45.433067
11283,"Bégin","Côte-Vertu",14,"Saint-Laurent","Permanent",288361.8365,5039179.683,-73.710312,45.492347
11284,"Bégin","Poirier",14,"Saint-Laurent","Permanent",287617.5,5039852.5,-73.719859,45.498383
11438,"Berlioz","René-Lévesque / Place-de-Commerce",17,"Verdun","Permanent",301806.646,5036359.84,-73.53828,45.46716
11442,"Berlioz","île de S?urs",17,"Verdun","Permanent",301318.12,5035498.23,-73.544522,45.459404
11478,"Bertrand","Côte-Vertu",14,"Saint-Laurent","Permanent",289428.37,5040381.523,-73.696704,45.503186
11682,"Bombardier","Galeries d'Anjou Les",10,"Anjou","Permanent",298054.001,5051869.3925,-73.586484,45.606694
11688,"Bombardier","Renaude-Lapointe",10,"Anjou","Permanent",298323.469,5052131,-73.583033,45.609051
11812,"Bourdaloue","Lacordaire",12,"Saint-Léonard","Permanent",298772.1965,5049266.576,-73.577245,45.58328
11839,"Bourgoin","Côte-Vertu",14,"Saint-Laurent","Permanent",289579.2025,5040545.9085,-73.694779,45.504668
12139,"Burel / Cannes","Viau",12,"Saint-Léonard","Permanent",297983.773,5048388.711,-73.587336,45.575373
12247,"Canal / Saint-Patrick","du Musée",15,"Lachine","Permanent",291817.528,5032345.997,-73.665919,45.430927
12315,"Cardinal","Côte-Vertu",14,"Saint-Laurent","Permanent",290373.34825,5041443.3715,-73.684643,45.512761
12453,"Cavendish","Côte-Vertu Int Est",14,"Saint-Laurent","Permanent",289041.672,5039940.54675,-73.701639,45.499209
12455,"Cavendish","Dr.Frédéric-Philip",14,"Saint-Laurent","Permanent",289185.84,5039685,-73.699786,45.496913
12457,"Cavendish","Poirier",14,"Saint-Laurent","Permanent",288290.206,5040627.151,-73.711277,45.50537
12458,"Cavendish","Ernest-Hemingway",14,"Saint-Laurent","Permanent",287946.48,5040925.665,-73.715686,45.508048
12459,"Cavendish","Raymond-Lasnier",14,"Saint-Laurent","Permanent",288068.631,5040816.73,-73.714119,45.507071
12580,"Du Chalet","Saint-Jacques",15,"Lachine","Permanent",293332.832,5033865.659,-73.646589,45.444628
12623,"Champlain","Gagné",16,"LaSalle","Permanent",296005.438,5031872.5,-73.612388,45.426732
12635,"Champlain","Raymond",16,"LaSalle","Permanent",295850.656,5031729.5,-73.614364,45.425443
12651,"4 e Avenue / 5 e Avenue","Champlain",17,"Verdun","Permanent",298573.593,5035249.599,-73.579612,45.457148
12703,"Charleroi de","Lacordaire",11,"Montréal-Nord","Permanent",295659.2385,5051581.7595,-73.61718,45.604079
12785,"Châteauneuf","Roi-René",10,"Anjou","Permanent",300492.0955,5052496.373,-73.555233,45.612355
13073,"Clément","Lafleur",16,"LaSalle","Permanent",293363.344,5032581,-73.646169,45.433069
13076,"Clément","Oblats des",16,"LaSalle","Temporaire",292993.606,5032693.446,-73.650897,45.434074
13090,"Cléroux","O'Brien",14,"Saint-Laurent","Permanent",289598.063,5042761,-73.694607,45.524601
13141,"Collège","Marcel-Laurin",14,"Saint-Laurent","Permanent",290716.802,5040616.2285,-73.680224,45.505325
13146,"Collège","Sainte-Croix",14,"Saint-Laurent","Permanent",291330.656,5041307,-73.672387,45.511553
13214,"Codner / Laplante","Dollard",16,"LaSalle","Permanent",293974.519,5032659.918,-73.638359,45.433789
13258,"Côte-de-Liesse","Montée-de-Liesse Bowling Laure",14,"Saint-Laurent","Permanent",288746.4,5037633.62,-73.705341,45.478444
13268,"Côte-de-Liesse","Sainte-Croix",14,"Saint-Laurent","Permanent",292046.75,5040905.5,-73.663212,45.507954
13279,"Côte-Vertu","Place Côte-Vertu",14,"Saint-Laurent","Permanent",288841.65,5039718.52,-73.704191,45.497207
13280,"Côte-Vertu","Crevier",14,"Saint-Laurent","Permanent",290317.024,5041376.858,-73.685362,45.512161
13281,"Côte-Vertu","Duguay / Hill",14,"Saint-Laurent","Permanent",289344.4545,5040283.986,-73.697775,45.502306
13282,"Côte-Vertu","Dutrisac",14,"Saint-Laurent","Permanent",290949.7465,5042068.4545,-73.677284,45.518397
13283,"Côte-Vertu","Gohier",14,"Saint-Laurent","Permanent",290451.6545,5041531.0755,-73.683644,45.513552
13284,"Côte-Vertu","Grimard",14,"Saint-Laurent","Permanent",291536.609,5043067.0185,-73.669799,45.527394
13285,"Côte-Vertu","Hocquart",14,"Saint-Laurent","Permanent",289196.8315,5040116.2475,-73.699659,45.500794
13286,"Côte-Vertu","Jules-Poitras",14,"Saint-Laurent","Permanent",291444.1838,5042867.0284,-73.670977,45.525593
13288,"Côte-Vertu","Lebeau",14,"Saint-Laurent","Permanent",291614.1505,5043220.6035,-73.66881,45.528778
13289,"Côte-Vertu","Leduc",14,"Saint-Laurent","Permanent",290216.9825,5041266.902,-73.686639,45.51117
13290,"Côte-Vertu","Marlatt",14,"Saint-Laurent","Permanent",289955.4425,5040972.978,-73.689978,45.508519
13291,"Côte-Vertu","Montpellier",14,"Saint-Laurent","Permanent",291215.871,5042361.85,-73.673885,45.521043
13292,"Côte-Vertu","Muir",14,"Saint-Laurent","Permanent",291351.943,5042666.356,-73.672152,45.523785
13293,"Côte-Vertu","O'Brien",14,"Saint-Laurent","Permanent",290692.61,5041784.21,-73.680567,45.515834
13295,"Côte-Vertu","Pitfield",14,"Saint-Laurent","Permanent",287359.861,5038071.2545,-73.723092,45.482349
13298,"Côte-Vertu","Saint-Amour",14,"Saint-Laurent","Permanent",287496.5225,5038221.6085,-73.721349,45.483705
13300,"Côte-Vertu","Saint-Germain",14,"Saint-Laurent","Permanent",290615.8355,5041713.744,-73.681548,45.515199
13322,"Courval","hickmore",14,"Saint-Laurent","Permanent",289458.875,5036691.5,-73.696199,45.469982
13332,"Couture","Lacordaire",12,"Saint-Léonard","Permanent",296319.408,5050749.5345,-73.608703,45.596599
13350,"Couture","Viau",12,"Saint-Léonard","Permanent",295864.4145,5049873.719,-73.614519,45.588712
13361,"Crawford","LaSalle",17,"Verdun","Permanent",298347.813,5033123,-73.582471,45.43801
13365,"Jules-Poitras","Sortie A-15 dir. Sud / Crépeau",14,"Saint-Laurent","Permanent",290595.449,5043223.787,-73.681852,45.528786
17625,"Verdun","Woodland",17,"Verdun","Permanent",299145.344,5034735,-73.572295,45.452522
17630,"5 e Avenue","Verdun",17,"Verdun","Permanent",299173.406,5035151,-73.571941,45.456266
17649,"25 e Avenue","Victoria",15,"Lachine","Permanent",290207.03,5032894,-73.686518,45.435827
17650,"28 e Avenue","Victoria",15,"Lachine","Permanent",290048.31,5032930.5,-73.688548,45.436152
17652,"32 e Avenue","Victoria",15,"Lachine","Permanent",289768.218,5033047.821,-73.692131,45.437201
17674,"55 e Avenue","Victoria",15,"Lachine","Temporaire",287647.44,5033841,-73.719266,45.44429
17675,"56 e Avenue","Victoria",15,"Lachine","Temporaire",287563.707,5033852.503,-73.720336,45.444391
17719,"1 e Avenue","Sortie A-20  inter. Sud",15,"Lachine","Permanent",291988.57,5033831.79,-73.663772,45.4443
17874,"Parc","6653 Parc",3,"Rosemont - Petite-Patrie","Permanent",295799.62,5043124,-73.615225,45.527975
17886,"Lecocq","Papineau",2,"Villeray - Saint-Michel - Parc-Extension","Permanent",294027.9,5046863,-73.637989,45.561595
17888,"Assomption","Accès Stat. Pyramides Olympiques",4,"Mercier - Hochelaga - Maisonneuve","Permanent",300657.53,5047920,-73.553073,45.571177
17889,"Assomption","Face au 5115 - Cité Nature",3,"Rosemont - Petite-Patrie","Permanent",300461.6,5048010,-73.555584,45.571986
17890,"Viau","Piste cyclable 200m au nord de Sherbrooke",3,"Rosemont - Petite-Patrie","Permanent",300365.03,5047359.5,-73.556816,45.566132
17892,"Cavendish","Outardes",14,"Saint-Laurent","Permanent",287712.7,5041246.5,-73.718689,45.510929
17893,"5 e Avenue","Sherbrooke Est",9,"Rivières-des-Prairies - Pointe-aux-Trembles","Permanent",303616.7,5055569.5,-73.515179,45.64002
17896,"Place d'Armes Ouest","Saint-Jacques",6,"Ville-Marie","Permanent",300282.63,5040537.21,-73.557809,45.504742
17900,"Atwater","Saint-Patrick (int. Ouest)",8,"Sud-Ouest","Permanent",298898.44,5037442.5,-73.575485,45.476884
17908,"Notre-Dame","5440 Centre Gadbois",8,"Sud-Ouest","Permanent",297230.42,5036478.74,-73.596805,45.468195
17910,"Henri-Bourassa","Pie-IX",11,"Montréal-Nord","Permanent",293677.6,5050669,-73.642563,45.595837
17911,"Henri-Bourassa","Bretelle d'accès pont Pie IX / Hébert",11,"Montréal-Nord","Permanent",293753.91,5050785.08,-73.641587,45.596882
17912,"Côte-de-Liesse Dir Ouest","Devonshire",14,"Saint-Laurent","Permanent",291579.47,5040162,-73.669172,45.501255
17913,"Décarie","Voie C",14,"Saint-Laurent","Permanent",291669.68,5040364.13,-73.668023,45.503075
17914,"Décarie","Voie E",14,"Saint-Laurent","Permanent",291605.66,5040487.71,-73.668846,45.504186
17915,"Marcel-Laurin","Voie Réservée Bus",14,"Saint-Laurent","Permanent",291654.25,5040263.23,-73.668218,45.502167
17920,"Henri-Bourassa","Sherbrooke dir Ouest",9,"Rivières-des-Prairies - Pointe-aux-Trembles","Permanent",304258.94,5058502.5,-73.506944,45.666413
17921,"Henri-Bourassa","Sherbrooke dir Est",9,"Rivières-des-Prairies - Pointe-aux-Trembles","Permanent",304346.75,5058481.5,-73.505817,45.666224
17926,"Marie-Victorin accès Est","Maurice-Duplessis",9,"Rivières-des-Prairies - Pointe-aux-Trembles","Permanent",296425.25,5053461,-73.607392,45.620998
17927,"Crowley","Upper Lachine",7,"Côte-des-Neiges - Notre-Dame-de-Grâce","Temporaire",296510.74,5036908.22,-73.606016,45.472052
17929,"Lacordaire","Accès Gare AMT",12,"Saint-Léonard","Permanent",295961,5051196,-73.613305,45.600611
17930,"Henri-Bourassa","Bretelle d'accès Pont Pie IX",11,"Montréal-Nord","Permanent",293589.17,5050795.42,-73.643699,45.596973
17931,"Louis-Hippolyte-La-Fontaine","Maurice-Duplessis côté Ouest",9,"Rivières-des-Prairies - Pointe-aux-Trembles","Permanent",296646.47,5053620,-73.604558,45.622432
17933,"Jarry","Traverse Scolaire 100m O St-Laurent",2,"Villeray - Saint-Michel - Parc-Extension","Permanent",294501.12,5044240.79,-73.631872,45.538006
17936,"Décarie","Accès sud CUSM",7,"Côte-des-Neiges - Notre-Dame-de-Grâce","Permanent",296744.47,5036866.5,-73.603026,45.471679
17937,"Viau","2625 (face au)",4,"Mercier - Hochelaga - Maisonneuve","Permanent",301343.62,5046904,-73.544276,45.562038
17939,"Berri","1640 sortie BUS Ilot Voyageur",6,"Ville-Marie","Permanent",299867.44,5041817.98,-73.563135,45.516264
17940,"Cabot","Saint-Rémi",8,"Sud-Ouest","Permanent",297986.97,5036164,-73.587125,45.465371
17941,"Sherbrooke","Accès gare",9,"Rivières-des-Prairies - Pointe-aux-Trembles","Permanent",304524.94,5059313,-73.503531,45.673706
17943,"La Vérendrye","Saint-Patrick",8,"Sud-Ouest","Temporaire",298227.97,5036559,-73.584049,45.468927
17948,"De la Vérendrye","face au pont Claude-Brunet",8,"Sud-Ouest","Permanent",297455.12,5033787,-73.593891,45.443976
17950,"La Vérendrye","Sortie A15 Nord",8,"Sud-Ouest","Permanent",298417.03,5036321,-73.581628,45.466788
17951,"3200 (Collège Brébreuf et Stat. Hôp. Sainte-Justine)","Côte-Sainte-Catherine",7,"Côte-des-Neiges - Notre-Dame-de-Grâce","Permanent",295066,5040224,-73.624559,45.50187
18001,"Louis-Hippolyte-La-Fontaine","Perras Inter. Ouest",9,"Rivières-des-Prairies - Pointe-aux-Trembles","Permanent",296068.72,5054399.5,-73.611981,45.629439
18023,"Chemin de la Rampe","Louis Colin",7,"Côte-des-Neiges - Notre-Dame-de-Grâce","Temporaire",295564.94,5040348.5,-73.618177,45.502997
18024,"Notre-Dame","Face au 1700  (Molson)",6,"Ville-Marie","Permanent",301066.8,5042114.5,-73.547786,45.518939
18026,"Côte-des-Neiges","McDougall",6,"Ville-Marie","Permanent",297529.68,5039449.15,-73.593022,45.494927
18029,"Henri-Bourassa","Bretelle Louis H. Lafontaine dir Nor",10,"Anjou","Permanent",297296,5052818,-73.596217,45.615222
18031,"Sherbrooke","Bretelle A25 Nord",4,"Mercier - Hochelaga - Maisonneuve","Permanent",301955.9,5050467.5,-73.536453,45.594107
18032,"Sherbrooke","Bretelle A25 Sud",4,"Mercier - Hochelaga - Maisonneuve","Permanent",301866.8,5050255,-73.537594,45.592194
18033,"Boucherville","Hochelaga",4,"Mercier - Hochelaga - Maisonneuve","Temporaire",302737.92,5049921.47,-73.526428,45.589196
18034,"Lachapelle","Laurentien",1,"Ahuntsic - Cartierville","Permanent",287122.78,5043537,-73.726322,45.531525
18045,"Notre-Dame","Accès Édifices Industriels",8,"Sud-Ouest","Permanent",294477.1,5034413.5,-73.631973,45.449576
18048,"Notre-Dame","Pullman",8,"Sud-Ouest","Permanent",296824.97,5036183,-73.601985,45.465529
18049,"Angrignon","Bretelle M9",8,"Sud-Ouest","Permanent",294947.7,5034728,-73.625963,45.452413
18054,"Voie de Service A20 Est","Rue A8",8,"Sud-Ouest","Permanent",295119.62,5034909,-73.623768,45.454044
18065,"Henri-Bourassa","Accès IGA",14,"Saint-Laurent","Permanent",287972.25,5042033.5,-73.715394,45.518017
18067,"Clément","Bretelle entrée Route 138",16,"LaSalle","Temporaire",293062.38,5032670.5,-73.650017,45.433869
18081,"Parc","face au 5905",5,"Plateau Mont-Royal","Permanent",296374,5042760,-73.607865,45.524707
18087,"LaSalle","Face au 5685",17,"Verdun","Permanent",299464.8184,5034492.292,-73.568208,45.450341
19108,"Saint-Patrick","Face au 3552",8,"Sud-Ouest","Temporaire",298569.95,5036894.39,-73.579679,45.471949
19118,"Paré","Victoria",7,"Côte-des-Neiges - Notre-Dame-de-Grâce","Permanent",293137.87,5039983.62,-73.649226,45.499677
